GeneName	tSNE_1	tSNE_2	x	LAYN_Opacity	LAYN_Expr	LAYN_Color
TTS26-0205	39.6584073588394	-16.8393430447809	4	0.39666404046580517	124.489185907646	#ffabab
PTC152-0322	-36.2491039580083	-7.2843104181799	0	0.1	0.0	#ffffff
NTH121-0322	-16.5772974175732	23.8845067190594	0	0.1	0.0	#ffffff
NTC136-1116	27.4927963464528	-39.2385354247433	9	0.1	0.0	#ffffff
NTR82-0407	-12.5439256686093	2.58236840624729	0	0.1	0.0	#ffffff
PTC40-0205	-17.7578242244813	-21.6021134527347	2	0.1	0.0	#ffffff
TTR236-0407	-3.12448025469793	25.1490848333277	1	0.1	0.0	#ffffff
TTS1-28-0508	37.9413156009497	-5.40005231678955	4	0.1307910363582742	12.9208482547318	#fff7f7
TTC14-0322	-29.8541758505374	-3.88579344806602	0	0.10380435370740879	1.59642164650772	#fffefe
TTC106-1116	-30.2960137665339	-6.85236776818647	0	0.10580874614905893	2.43752521574609	#fffefe
TTC105-0407	3.43905878519312	-11.6897766059674	5	0.1	0.0	#ffffff
TTH86-1116	-4.34142188578947	26.6726967441636	0	0.1	0.0	#ffffff
JTC-9-0508	-9.11359562224945	-25.1081358917353	7	0.1	0.0	#ffffff
PTH15-0407	-8.45088636628343	41.9511548932823	1	0.1	0.0	#ffffff
PTR92-0407	-10.7614513856508	25.1637845780005	0	0.1	0.0	#ffffff
TTS109-0205	40.4899481035607	-15.9564383561046	4	0.7993236827995195	293.457325737744	#ff3939
PTC123-0205	-13.7762348345381	-17.844287195093	2	0.1	0.0	#ffffff
TTR58-0322	25.1514287829206	-15.1046012372477	8	0.6634949213911288	236.459477585927	#ff6060
TTH141-0322	-7.58367057550223	-5.95889022889765	6	0.1	0.0	#ffffff
TTH56-0322	-31.472456640267	17.4099172039449	0	0.1	0.0	#ffffff
JTH-49-0508	12.073234045635	12.3574328063131	3	0.1	0.0	#ffffff
PTR18-1116	6.83464122985613	29.9249893988091	1	1.0	858.222292943136	#ff0000
JTC-52-0508	0.654785731522388	-17.7993768040651	7	0.1	0.0	#ffffff
PTS135-0205	35.0132823668466	22.2142395466615	3	0.1	0.0	#ffffff
TTH1-39-0508	-23.058314920916	-23.4682253209991	2	0.1	0.0	#ffffff
PTH16-1116	-37.3519189407797	-10.3194019415587	2	0.1	0.0	#ffffff
TTH156-0508	28.9880843935798	-7.2136704898896	4	0.1	0.0	#ffffff
JTS-64-0508	-0.385616083672422	-0.309020603736291	6	0.1	0.0	#ffffff
NTC156-0322	-38.9971364884461	11.2656200867	5	0.1	0.0	#ffffff
PTC97-0205	-13.4189231329909	-16.6844440656548	2	0.1	0.0	#ffffff
PTC132-1116	-40.1557646265756	-27.3854666842556	2	0.1	0.0	#ffffff
TTR38-1116	31.9646408333828	-37.5433599870256	9	0.1	0.0	#ffffff
NTC95-0407	-40.4098615448284	7.97350239697321	5	0.1	0.0	#ffffff
TTC2-51-0508	2.16899969991061	-17.5470279795605	7	0.1023206229858117	0.973803450693468	#ffffff
TTC29-0508	-3.13587246408841	-41.2443544499897	7	1.0	505.205556509724	#ff0000
PTH36-0322	4.04654030741399	33.1029034335953	0	0.1	0.0	#ffffff
PTC189-1116	-40.4468031349693	-16.806642004505	2	0.1	0.0	#ffffff
PTC9-0508	36.4306084615003	17.6973789397372	3	0.1	0.0	#ffffff
TTR164-0407	-11.7676780644033	1.96699224194022	0	0.1	0.0	#ffffff
TTC22-0508	-3.31509642116664	-39.9306274489482	7	1.0	517.613668214747	#ff0000
NTH171-0322	-11.9559900623643	23.052036096623	0	0.1	0.0	#ffffff
TTS1-78-0508	32.6081348861267	-0.178623306042196	4	1.0	508.199755129731	#ff0000
PTR42-0407	-20.0847276016944	21.1375919023873	0	0.1	0.0	#ffffff
PTS1-2-0508	17.4823561521526	27.3119101131636	3	0.1	0.0	#ffffff
TTH77-0205	11.142777625517	2.80281708080254	6	0.1	0.0	#ffffff
TTR139-0407	-15.6300602002205	6.51068533037086	0	0.1	0.0	#ffffff
TTH85-0407	-30.1137925303072	-3.66815528444834	0	0.1	0.0	#ffffff
TTR185-0322	30.2450755636411	-22.7799773733668	8	0.3903965759931193	121.85916863732	#ffadad
TTC10-0205	-0.914848492524664	-40.8832575560981	7	0.1	0.0	#ffffff
TTC64-0322	6.81658395203551	-32.168814767106	11	0.1	0.0	#ffffff
NTH178-0322	-37.2434862549107	-6.78026422548511	2	0.1	0.0	#ffffff
TTR143-0508	35.829508339178	-9.17530058371183	4	0.3341500604264347	98.2564329567703	#ffbdbd
NTR32-0407	-20.7372596356098	20.3965903652535	0	0.1	0.0	#ffffff
PTH65-0407	0.451000078790337	43.8022053146715	1	0.1	0.0	#ffffff
TTH120-0407	-27.3587850957311	2.86181762647417	0	0.1	0.0	#ffffff
PTH57-0205	29.5051476823361	28.7857295293634	3	0.1	0.0	#ffffff
PTH5-0407	0.202728483781103	39.9573228118496	1	0.1	0.0	#ffffff
TTH191-0322	-34.7867571691713	-24.1798216327258	2	0.1	0.0	#ffffff
NTH34-0508	1.88499306493276	-3.5402718268507	6	0.1	0.0	#ffffff
NTC49-0508	0.759384978828406	-17.9914885632423	5	0.1	0.0	#ffffff
JTC-2-0508	-2.94065583218995	-26.4642415805567	7	0.1	0.0	#ffffff
TTR103-0322	19.8074985098404	-16.8349261685047	8	0.5201970533866824	176.327366858368	#ff8888
TTC122-0205	2.14062303261081	-29.3780944930668	7	0.1	0.0	#ffffff
PTC159-0322	-41.2746575101837	-5.75723351080487	0	0.1	0.0	#ffffff
TTH1-89-0508	25.7093170009007	14.9725937156106	3	0.1	0.0	#ffffff
NTH100-0407	-7.3060665361488	27.50994096856	0	0.1	0.0	#ffffff
TTR118-0508	25.695859011989	-10.480802670978	4	0.6752269097973668	241.382574040345	#ff5d5d
TTR114-0407	18.1136054767261	-18.1512178959753	8	0.1	0.0	#ffffff
TTC176-0322	-16.6645293695449	4.54455541740545	5	0.1	0.0	#ffffff
PTR6-1116	-9.09755875706566	39.0672605007217	1	0.1	0.0	#ffffff
PTC182-1116	-40.728354824725	-23.4684444069155	2	0.1	0.0	#ffffff
NTH157-0407	-28.4968072652953	2.56879220304722	0	0.1	0.0	#ffffff
TTC79-0508	-3.74897444109527	-38.2684481801375	7	1.0	433.8352671972	#ff0000
NTC45-0407	-13.2239705483194	1.4921301768249	5	0.1	0.0	#ffffff
PTC47-0205	6.06218235432883	39.9738351249007	1	0.1	0.0	#ffffff
PTH3-6-0508	36.2605776711339	23.4929661378152	3	0.1	0.0	#ffffff
TTH1-32-0508	21.2561923557228	-4.07920704362339	4	0.1	0.0	#ffffff
NTC106-0322	-37.7735037585262	-23.4256682596953	2	0.1	0.0	#ffffff
PTC102-0322	2.1139546136393	33.934859576898	1	0.1	0.0	#ffffff
NTC186-1116	-22.1487083343301	-14.3989835290279	0	0.1	0.0	#ffffff
PTH9-0508	14.1724414997562	16.3410878765486	3	0.1030163577385435	1.26575475304628	#ffffff
TTH52-0205	9.36426506414396	-3.78605883420497	6	0.1	0.0	#ffffff
JTH-42-0508	-17.5968164322958	-24.2398392143356	2	0.1	0.0	#ffffff
TTR51-0322	23.8014031147931	-25.8344158432964	8	0.1	0.0	#ffffff
TTR135-0322	27.795669831833	-28.107678192718	8	1.0	639.188628556278	#ff0000
TTC67-0205	-1.26328734115214	-32.6463763583897	7	0.1	0.0	#ffffff
PTR67-0407	-1.491515746511	42.5349300365563	1	0.1	0.0	#ffffff
TTC72-0508	-25.3813118514471	-27.9277174885416	2	0.1	0.0	#ffffff
PTH32-0205	-12.5166435980782	-5.6561844070669	2	0.1	0.0	#ffffff
PTR11-1116	-10.5123224944944	40.1230640329534	1	0.1	0.0	#ffffff
PTC127-0322	-36.5117759702297	7.42768066747491	5	0.1	0.0	#ffffff
PTH124-0322	-33.6287852474566	-1.84058623611255	2	0.1	0.0	#ffffff
NTH182-0407	8.16768262033392	4.56387073121478	5	0.1	0.0	#ffffff
PTR31-0322	-0.806914521335418	17.2671353647356	1	0.1	0.0	#ffffff
JTC-77-0508	-6.47373296329552	-22.7640217348328	7	0.1	0.0	#ffffff
PTH3-14-0508	28.2184957652009	21.3768956610768	3	0.1	0.0	#ffffff
NTC181-0322	1.21827437897225	-9.41242657405471	5	0.1	0.0	#ffffff
TTS1-53-0508	29.5727036660367	1.87998018081365	4	0.1	0.0	#ffffff
NTC24-0508	4.08734128076138	-10.5467528642869	5	0.1	0.0	#ffffff
TTR33-0322	21.0399023766031	-30.707776547098	8	0.36433378867175503	110.922436396276	#ffb5b5
PTC23-0407	-40.9027967823383	-10.2320764475808	0	0.1	0.0	#ffffff
TTH181-0508	28.2617972561721	-6.10280388726062	4	0.1	0.0	#ffffff
TTR168-0508	26.8563635990587	1.20623426027293	4	0.1	0.0	#ffffff
NTR58-1116	15.81019670985	-17.7645069802939	8	0.5936514146975019	207.151034015979	#ff7474
NTH128-0322	-23.5829274098878	21.9063350479944	0	0.1	0.0	#ffffff
JTH-24-0508	5.05474435331054	-1.0628869362578	6	0.1	0.0	#ffffff
TTR13-1116	16.0318195372535	-30.8873502324786	0	0.1	0.0	#ffffff
PTH19-0508	33.3646172018395	24.7878194021297	3	0.1028377181952783	1.19079220862371	#ffffff
NTR89-0407	-32.2402679825676	9.32671442794242	0	0.1	0.0	#ffffff
TTC43-0407	-45.2420251509894	6.79512121961274	0	0.1	0.0	#ffffff
NTC110-0407	-35.0852541310878	-12.6060283562779	0	0.1	0.0	#ffffff
TTR211-0407	-29.1400816051963	13.5635472292581	0	0.1	0.0	#ffffff
PTH91-1116	3.33908886088401	45.548849864045	1	0.1	0.0	#ffffff
PTC2-77-0508	33.734720780665	18.2915912181918	3	0.1	0.0	#ffffff
TTH152-0407	-19.8311687293417	9.83845718020999	0	0.1	0.0	#ffffff
PTH149-0322	0.762473806762766	37.0809909727602	1	0.1	0.0	#ffffff
PTS3-53-0508	26.9080733369461	20.7375855875873	3	0.1	0.0	#ffffff
PTC2-52-0508	36.6955814091624	17.6781287834594	3	0.1	0.0	#ffffff
TTR161-0508	25.4824904252165	-10.464095401796	4	0.55251937572972	189.89078893275	#ff7f7f
PTC26-0322	19.8294691101152	0.525891713447973	0	0.1	0.0	#ffffff
TTS1-1-0508	39.9958937624301	-16.3888315750804	4	0.5122734472107678	173.00238254027	#ff8b8b
NTC63-0407	-31.1481526542157	1.35043836979869	0	0.1	0.0	#ffffff
TTR132-0407	-21.0172171326627	11.5421214759384	0	0.1	0.0	#ffffff
NTC2-24-0508	-3.80760144985105	-29.0410500350163	7	0.1	0.0	#ffffff
TTH1-14-0508	13.8064605555595	12.1559476147225	3	0.1	0.0	#ffffff
PTR38-0322	7.34613511689395	29.7773120185923	1	0.1	0.0	#ffffff
PTC65-0205	-7.14765689883276	-11.8275057275703	2	0.1	0.0	#ffffff
PTR1-0322	-1.29386522405538	22.7273368824934	1	0.1	0.0	#ffffff
NTH2-40-0508	13.4976953464752	-2.22310406795463	4	0.1	0.0	#ffffff
PTC2-59-0508	-26.8131372145052	-32.3297423667118	2	0.1	0.0	#ffffff
JTS-14-0508	32.0327576844069	0.295237131068138	4	1.0	387.333022266391	#ff0000
PTR49-0407	-20.0443629227986	28.774117906327	0	0.1	0.0	#ffffff
NTH56-1116	-37.9784636681746	-9.00451430182387	2	0.1	0.0	#ffffff
PTR93-1116	6.16034063649792	31.0563318463787	1	0.10890216360152201	3.73561655072884	#fffdfd
TTC85-0205	-19.5821973582266	-31.4249896894994	2	0.1	0.0	#ffffff
PTR13-0322	-1.49649563771851	44.3849731662724	1	0.1	0.0	#ffffff
JTC-59-0508	-27.6353592441631	-30.758714266819	2	0.1	0.0	#ffffff
TTC2-58-0508	-2.49559415397398	-45.1433275560386	7	0.1	0.0	#ffffff
TTR115-1116	23.531173834161	-25.9165760549648	8	0.1	0.0	#ffffff
TTC131-1116	-30.2644700141671	11.4927280927833	0	0.1	0.0	#ffffff
TTH106-0508	7.61545107788398	3.60797570517611	6	0.1	0.0	#ffffff
PTR9-0508	15.2042752361073	20.0896547759849	3	0.1	0.0	#ffffff
TTR31-1116	25.278753878458	-15.2111466085375	8	0.28271832179294487	76.6741230069536	#ffcccc
PTC35-1202	43.0631949524504	12.9250500533245	10	0.1	0.0	#ffffff
PTH3-96-0508	25.920017212859	17.9142890624004	3	0.1	0.0	#ffffff
JTS-39-0508	16.1491362227005	2.50831568247031	6	0.1	0.0	#ffffff
PTC139-1116	-37.2323070632551	-8.78413795705314	0	0.1	0.0	#ffffff
NTH16-0508	1.31995550667548	-5.3761989147065	6	0.1	0.0	#ffffff
JTS-82-0508	18.364727073492	25.2020690805865	3	0.1	0.0	#ffffff
TTR160-0322	14.7438062760126	-21.5291005257692	8	0.1	0.0	#ffffff
TTH188-0508	23.4212515370892	-3.83731094237138	4	0.1	0.0	#ffffff
TTC48-1202	52.6406047961502	8.96429586314498	10	0.1	0.0	#ffffff
TTC124-1116	-31.8332720525843	13.3228644256771	5	0.1	0.0	#ffffff
JTS-96-0508	28.4260910678646	0.854798396429982	4	0.1	0.0	#ffffff
PTH34-1116	8.84734095964809	42.7348453700382	1	0.1	0.0	#ffffff
NTH38-1116	-16.7318331501278	20.5928376496166	0	0.1	0.0	#ffffff
PTC80-0407	-26.2026082117711	-0.507339118181803	0	0.1	0.0	#ffffff
NTC70-0407	-32.4118119755319	-5.89905588750484	0	0.1	0.0	#ffffff
TTS46-1202	48.0007590855326	9.64841918341155	10	0.1	0.0	#ffffff
PTC150-1116	-39.0860493925993	-27.3453183070278	2	0.1	0.0	#ffffff
TTH67-0407	-21.1267844833275	24.2052008674593	0	0.1	0.0	#ffffff
NTH175-0407	27.8935762326819	27.2126951818356	3	0.1	0.0	#ffffff
TTC2-83-0508	-6.01178397814957	-39.8946251819139	7	0.4496987483384023	146.744150134328	#ff9c9c
TTC144-0322	-12.3535612145363	3.45154908446729	5	0.1	0.0	#ffffff
TTR204-0407	-24.4362810228567	15.9577867947469	0	0.1	0.0	#ffffff
TTR182-0407	-12.222452132205	3.63906808685009	0	0.1	0.0	#ffffff
TTC47-0508	0.279000630169209	-41.366445363236	7	0.1	0.0	#ffffff
TTC26-1116	10.9340714665028	-37.277482169486	11	1.0	1756.89561677372	#ff0000
NTH153-0322	21.9074091000699	33.4747876463797	1	0.1	0.0	#ffffff
PTS2-6-0508	14.7937560110087	26.2079900867964	3	0.1	0.0	#ffffff
PTC120-0322	-38.0887358888549	-14.8772422859868	0	0.1	0.0	#ffffff
TTH166-0322	-9.46232317796597	22.9135391244992	0	0.1	0.0	#ffffff
PTH39-0205	24.5830230763492	17.5922984607074	3	0.1	0.0	#ffffff
PTR74-0407	7.97384533431959	43.6601556206206	1	0.1	0.0	#ffffff
NTC168-1116	-24.3591085035231	-13.3703037421861	0	0.1	0.0	#ffffff
TTH11-1116	-22.4697849665116	9.15649779230053	0	0.10159016191852015	0.667279938569872	#ffffff
NTR50-0407	-20.8737092719793	3.10410802912449	0	0.1	0.0	#ffffff
PTS24-0205	21.708351151897	21.6700219786759	3	0.1	0.0	#ffffff
PTH3-21-0508	24.3619545899552	29.307554040448	3	0.1	0.0	#ffffff
TTC158-0322	-39.4716468941713	19.3788686529554	5	0.1	0.0	#ffffff
TTS1-8-0508	31.1261673753802	2.13442162460532	4	0.9612766300958888	361.417670822415	#ff0b0b
JTC-84-0508	-3.37831374899768	-23.9681841822028	7	0.1	0.0	#ffffff
TTH88-0322	-18.5617132767804	27.0173414413959	0	0.1	0.0	#ffffff
PTH11-0322	0.226661767503426	38.3985186190108	1	0.1	0.0	#ffffff
TTH68-1116	12.0627103839182	-19.749449518818	0	0.1	0.0	#ffffff
NTR64-0407	-19.0224824267167	26.5901996736874	0	0.1	0.0	#ffffff
TTC123-0407	-12.5703565998376	-17.8243000310354	2	0.1	0.0	#ffffff
TTC101-0322	8.20056185456947	-32.1320297260573	11	0.1026453449519682	1.11006658912333	#ffffff
TTC68-0407	-27.5205214261038	-12.2049397533469	0	0.1	0.0	#ffffff
TTC50-0407	-28.6131427455231	-12.213870457837	0	0.1	0.0	#ffffff
PTR75-1116	-1.43952548206256	37.7570059641935	1	0.10395238794391586	1.65854128042186	#fffefe
TTC25-0407	-37.1247290223327	0.0152438024794047	0	0.1	0.0	#ffffff
PTR56-0322	-6.18316442278458	40.7190224916114	1	0.1	0.0	#ffffff
NTH132-0407	-38.9958776387029	-5.77708392393918	2	0.1	0.0	#ffffff
TTC71-0322	-25.0327256695008	-6.32103540732985	0	0.1	0.0	#ffffff
TTC17-0205	2.85980504413259	-17.2014867416477	7	0.1	0.0	#ffffff
PTC19-0322	-10.8909913223808	-2.64920647791801	5	0.1	0.0	#ffffff
PTC157-1116	-41.8212428065041	-29.0125910126964	2	0.1	0.0	#ffffff
PTH1-0322	-5.74761841011525	43.8748037950157	1	0.1	0.0	#ffffff
PTC100-1116	-41.2913641357453	-20.6322759565962	2	0.1	0.0	#ffffff
NTC188-0322	-46.0948985762079	6.75477363819891	5	0.1	0.0	#ffffff
PTH117-0322	-1.37495786942221	36.7194717046937	1	0.1	0.0	#ffffff
JTH-92-0508	19.7676741191862	2.25417610159359	4	0.1	0.0	#ffffff
TTH10-0407	-20.5742165098923	4.77789958511858	0	0.1	0.0	#ffffff
NTC77-0407	-40.9951928219569	-29.9073764015082	2	0.1	0.0	#ffffff
NTH125-0407	-43.9144718585139	6.95558170766281	0	0.1	0.0	#ffffff
PTC2-45-0508	-23.2642898940033	-30.2211420786075	2	0.1	0.0	#ffffff
PTC134-0322	-19.7232108468661	30.6753205656328	0	0.1	0.0	#ffffff
PTC87-0407	-16.6776016556974	-26.0274821410921	2	0.1	0.0	#ffffff
TTS83-0205	37.2770472926589	-3.58276685980393	4	1.0	1025.12068325854	#ff0000
TTS58-0205	34.928786136696	-11.0764903424778	4	0.6208685848417211	218.572180133465	#ff6c6c
NTC20-0407	-31.6253986627208	-9.45392107204265	0	0.1	0.0	#ffffff
PTH64-0205	17.647692086718	22.7011130864379	3	0.1	0.0	#ffffff
PTC2-70-0508	-12.6304241303351	-15.6471413364281	2	0.1	0.0	#ffffff
PTH72-0407	-4.33596398073747	40.6893048315827	1	0.1	0.0	#ffffff
TTC6-0322	-40.1923643309593	13.0960587727719	5	0.1	0.0	#ffffff
TTH1-57-0508	-1.32238656287047	3.29146921381138	6	0.1	0.0	#ffffff
TTH174-0508	13.9628240371652	8.6402941275974	3	0.1	0.0	#ffffff
PTS142-0205	20.3073346553307	17.9300971735542	3	0.1	0.0	#ffffff
PTH142-0322	3.22002993562008	33.0038044287651	1	0.1	0.0	#ffffff
TTH18-1116	10.923545084942	-18.6424520403441	0	0.10117970146278935	0.495038341978058	#ffffff
NTC17-0508	3.08860087831682	-12.5017707128431	5	0.1	0.0	#ffffff
NTH2-83-0508	26.9045211448833	-6.35415929947921	4	0.1	0.0	#ffffff
PTH97-0407	-6.07761574036992	44.2189974427311	1	0.1	0.0	#ffffff
TTC41-1202	50.6929310813401	7.49501261454367	10	0.1	0.0	#ffffff
TTR65-0322	22.623678562814	-22.7748209976027	8	0.57808830708775	200.620284304996	#ff7878
NTH63-1116	-12.2510290809091	10.4921330000941	0	0.1	0.0	#ffffff
TTR189-0407	7.05262622115667	11.9976314604654	6	0.1	0.0	#ffffff
JTH-56-0508	2.67100046236971	0.477478603986442	6	0.1	0.0	#ffffff
TTC75-0407	-19.4423980255348	-10.406919010297	0	0.1	0.0	#ffffff
TTS116-0205	33.9144031978426	-11.5843361004786	4	1.0	1749.6083890761	#ff0000
TTR147-1116	20.0447231233146	-33.9876774381122	8	0.14718207977775985	19.7990248219516	#fff2f2
NTC161-1116	-41.1258522457766	13.0155680560894	5	0.1	0.0	#ffffff
NTR15-1116	18.1124488007565	-14.1929315280069	8	0.1	0.0	#ffffff
TTR45-1116	9.08181103995918	-25.3939854221019	6	0.1	0.0	#ffffff
PTC29-0205	-6.14317933559251	-11.6124006424688	5	0.1	0.0	#ffffff
TTC53-0205	33.4119420515982	-37.1258861144918	9	0.1	0.0	#ffffff
NTC27-0407	-35.9965303612295	-19.7251935810071	2	0.1	0.0	#ffffff
PTC107-1116	-18.7244862054765	-9.91171288421488	0	0.1	0.0	#ffffff
TTH1-50-0508	22.2136371043002	-2.38523590605529	4	0.1	0.0	#ffffff
NTH2-58-0508	-0.803447404119924	-2.09395826856752	6	0.1	0.0	#ffffff
TTR63-1116	18.2653795640923	-15.9523116353819	8	0.10137605999448841	0.577436308778671	#ffffff
PTC106-0407	2.2343812548926	34.260840676219	1	0.1	0.0	#ffffff
TTC94-1116	36.3801324483069	-36.3605486364708	9	0.10132861888099061	0.557528585589102	#ffffff
NTC143-1116	-23.4985551262956	-12.6568348902476	0	0.1	0.0	#ffffff
PTC2-95-0508	-20.5731581265708	-29.6198031231186	2	0.1	0.0	#ffffff
PTH8-0322	-43.7529206053483	-14.2881450319489	2	0.1	0.0	#ffffff
PTC34-0508	-29.4371260599734	-32.4545388694861	2	0.1	0.0	#ffffff
PTR21-0508	12.8488995392134	25.3087222276687	4	0.1	0.0	#ffffff
TTR83-0322	18.6726748734687	-25.6914764396691	8	1.0	1482.76368604427	#ff0000
NTH81-1116	-22.9028314756591	8.91079542774385	0	0.1	0.0	#ffffff
PTH3-89-0508	30.3030712714606	24.8959818296312	3	0.1	0.0	#ffffff
TTS33-0205	43.3111638133552	-17.4539878261858	4	1.0	648.655480363793	#ff0000
PTC109-0322	-33.325872288244	-1.92993454948004	0	0.1	0.0	#ffffff
PTC2-20-0508	-28.1582477002354	-33.2615802516477	2	0.1	0.0	#ffffff
PTS3-21-0508	12.2740825235425	26.3314992906404	4	0.1	0.0	#ffffff
TTH2-1-0508	10.934444045247	5.0858410737286	6	0.1	0.0	#ffffff
NTC2-38-0508	0.859509759633437	-25.3334995674515	7	0.1	0.0	#ffffff
PTC5-0407	-13.7399718505264	33.4668672236245	0	0.1	0.0	#ffffff
NTH150-0407	-27.5097473813649	1.67000430869552	0	0.1	0.0	#ffffff
PTR99-0407	-7.68676543585654	28.5926098810528	0	0.1	0.0	#ffffff
TTR165-1116	16.3509556569483	-17.7980332323532	8	0.21628105491778893	48.7950404790174	#ffdfdf
NTC98-0322	-27.4322653604654	16.0503680652175	5	0.1	0.0	#ffffff
TTR111-0508	27.9768444222933	-8.37569786063142	4	0.7079011343371975	255.093664898342	#ff5353
TTC35-0205	0.642506007769389	-41.4455182928707	7	0.1	0.0	#ffffff
NTH107-0407	-32.123336478881	9.15574111125714	0	0.1	0.0	#ffffff
TTR167-0322	28.1381825563995	-20.2611887726669	8	0.1	0.0	#ffffff
PTH3-46-0508	26.7553428730492	21.9165134408347	3	0.1	0.0	#ffffff
JTS-89-0508	10.0011188836358	3.02167587915997	6	0.1	0.0	#ffffff
TTR81-1116	41.397372707937	-14.1779897102888	4	1.0	403.164423107592	#ff0000
TTS1-85-0508	30.3736768643209	-5.3429103687849	4	0.1	0.0	#ffffff
TTC23-1202	50.8796793031433	7.65966341453651	10	0.1	0.0	#ffffff
JTS-46-0508	37.9178191170739	-3.64396624743203	4	0.1	0.0	#ffffff
TTR136-0508	22.9395400299896	1.41520683476762	4	0.1	0.0	#ffffff
NTC2-31-0508	5.65664227509613	-9.55925598671844	5	0.1	0.0	#ffffff
PTC2-27-0508	-15.0607060935956	-22.541409107919	2	0.1	0.0	#ffffff
PTS3-28-0508	28.0971697996033	22.3092805929409	3	0.1	0.0	#ffffff
PTH1	44.2693563452045	9.57494112162428	10	0.1	0.0	#ffffff
PTC16-0508	26.4590804854778	19.4628700147607	3	0.1	0.0	#ffffff
PTH82-0205	-20.0520224433548	9.33062528492921	0	0.1	0.0	#ffffff
TTR88-1116	15.3267677077582	-31.2268643689852	0	0.1	0.0	#ffffff
PTC177-0322	-10.688603615334	-2.31256324447038	5	0.1	0.0	#ffffff
PTH8	43.9292228673597	12.9954769496898	10	0.1	0.0	#ffffff
PTH5	45.003358493639	8.77743954770372	10	0.1	0.0	#ffffff
PTH3-64-0508	25.9870175328504	27.1534040640501	3	0.1	0.0	#ffffff
TTH17-0407	-19.9713918695916	19.8449693867007	0	0.1	0.0	#ffffff
TTH138-0508	41.7565972796563	-5.30659685216406	4	0.5173800822343319	175.145280735187	#ff8989
NTH88-1116	-29.5958566687063	11.1744348736451	0	0.1	0.0	#ffffff
PTH160-0322	3.75956381506494	44.641624815334	1	0.1	0.0	#ffffff
PTH79-0407	-4.07894243158208	42.1006401140294	1	0.1	0.0	#ffffff
TTH131-0508	21.7780676794447	-2.42229032770185	4	0.1	0.0	#ffffff
TTC78-0322	-28.448736418427	-11.6618320979081	0	0.1	0.0	#ffffff
NTC2-9-0508	-6.75227536548837	-15.3437760812796	2	0.1	0.0	#ffffff
NTH2-15-0508	27.8300500492512	-4.33623412700621	4	0.1	0.0	#ffffff
NTR83-1116	-16.8907880524822	18.2567537828628	0	0.10288617814235194	1.21112746513425	#ffffff
JTH-74-0508	1.16213740224221	0.433546941150283	6	0.1	0.0	#ffffff
TTC40-0508	34.4416730695193	-36.6601176168235	9	0.1	0.0	#ffffff
PTC170-0322	-17.8574089052368	2.58310884398803	0	0.1	0.0	#ffffff
TTH116-0322	-4.76531077438374	-26.8082073929317	7	0.1	0.0	#ffffff
TTR229-0407	-21.2743023344738	18.0169508751659	0	0.1	0.0	#ffffff
TTC108-0322	-37.4515705137499	16.2727830846436	5	0.1	0.0	#ffffff
TTC93-0407	-38.1724327995659	-14.8360140896434	0	0.1	0.0	#ffffff
TTH61-1116	27.9766554277855	-20.2862188800563	8	0.1	0.0	#ffffff
NTR39-0407	-9.55917738077587	37.714458861739	1	0.1	0.0	#ffffff
TTS5-1202	47.142558127091	10.8942428253253	10	0.11978799383245	8.30363949428903	#fffafa
TTH2-8-0508	1.0762355584359	-2.48791896934692	6	0.1	0.0	#ffffff
NTC2-56-0508	4.37322107707402	-10.4484745464658	5	0.1	0.0	#ffffff
TTC76-1116	7.5305125509002	-38.8632853774319	11	0.10496257484133996	2.08244619413314	#fffefe
NTR14-0407	4.45576353357979	11.2588604026845	0	0.1	0.0	#ffffff
PTH6-1116	23.736730836797	25.1654823180399	3	0.1	0.0	#ffffff
NTH135-0322	-19.4969818116629	28.1056090112391	0	0.1	0.0	#ffffff
NTR96-0407	-27.2514242850558	15.9117497974513	0	0.1	0.0	#ffffff
TTC36-0407	-42.1947540675893	5.88065222773939	0	0.1	0.0	#ffffff
PTH29-0407	-4.39627486072542	40.4678819331514	1	0.1	0.0	#ffffff
TTS141-0205	33.2200606765225	-5.69305225886967	4	0.1	0.0	#ffffff
JTH-81-0508	1.46617765404107	-2.58226818890624	6	0.1	0.0	#ffffff
NTC6-0407	-31.0103268676214	-11.7067455940168	0	0.1	0.0	#ffffff
TTR90-0322	28.1303975972944	-26.8286367476336	8	0.5332339840379892	181.798056467285	#ff8585
TTH184-0322	4.50941875598348	38.7196923217741	1	0.1	0.0	#ffffff
NTC2-17-0508	2.86080247021789	-15.44241566004	5	0.1	0.0	#ffffff
NTC52-0407	-8.70821014868655	-21.8799367570975	7	0.1	0.0	#ffffff
PTS3-42-0508	11.9000954260591	27.032076790351	4	0.1	0.0	#ffffff
PTC146-1116	-42.7018453355852	-13.3372502850067	2	0.1	0.0	#ffffff
TTH142-0508	30.5757823803013	-5.26824215587085	4	0.1	0.0	#ffffff
PTH3-53-0508	16.6359095112374	12.2881206576951	3	0.1	0.0	#ffffff
PTR70-0322	-6.6653077209707	35.9238172135348	1	0.1	0.0	#ffffff
TTH72-1116	-19.2153552359338	18.8687900470271	0	0.1	0.0	#ffffff
TTC28-0322	13.113269167494	-32.3891752335711	11	0.11373483013620124	5.76354929822571	#fffcfc
TTH1-25-0508	14.2496413352111	12.3674347746358	3	0.1	0.0	#ffffff
